-806, 60, 220
-806, 60, 220
-796, 84, 216
-844, 89, 228
-907, 77, 245
-969, 50, 258
-969, 50, 258
-1027, 89, 289
-1098, 134, 336
-1157, 149, 384
-1189, 147, 475
-1240, 125, 518
-1298, 133, 486
-1312, 163, 436
-1339, 149, 436
-1346, 113, 466
-1374, 62, 498
-1374, 62, 493
-1412, 58, 493
-1399, 89, 455
-1408, 85, 404
-1473, 81, 397
-1525, 95, 445
-1571, 94, 511
-1603, 42, 548
-1603, 1, 545
-1603, 1, 545
-1543, 9, 529
-1440, 35, 519
-1335, 76, 479
-1249, 125, 420
-1178, 144, 368
-1122, 136, 334
-1033, 137, 307
-1033, 137, 307
-957, 157, 292
-920, 166, 248
-902, 117, 199
-876, 73, 148
-838, 80, 85
-777, 97, 32
-777, 97, 32
-716, 98, 32
-678, 73, 89
-660, 46, 73
-660, 46, 73
-,-,-
-830, -59, 6
-830, -59, 6
-805, -29, -48
-758, -9, 20
-728, 2, 157
-759, 27, 219
-759, 27, 219
-824, 67, 122
-850, 69, 89
-842, 53, 146
-828, 35, 210
-828, 35, 210
-857, 51, 218
-941, 53, 199
-980, 30, 192
-993, 2, 248
-1024, -16, 293
-1024, -16, 293
-1072, -23, 310
-1096, 17, 300
-1088, 68, 282
-1078, 104, 314
-1144, 81, 353
-1280, 47, 316
-1432, -3, 302
-1545, -21, 333
-1663, 20, 379
-1663, 20, 379
-1765, 78, 453
-1855, 82, 527
-1937, 44, 580
-1980, 9, 581
-1953, 6, 584
-1882, 18, 579
-1882, 18, 579
-1800, 10, 531
-1721, -26, 481
-1610, -31, 420
-1459, -9, 381
-1290, 86, 368
-1126, 187, 310
-986, 229, 242
-882, 200, 179
-778, 197, 131
-778, 197, 131
-651, 270, 228
-592, 311, 281
-518, 250, 161
-458, 170, 24
-431, 91, -7
-448, 39, 30
-448, 39, 30
-477, 6, 28
-,-,-
-716, -24, -64
-703, -88, 19
-703, -88, 19
-767, -74, 150
-818, -39, 196
-828, -12, 235
-851, 16, 226
-896, 77, 172
-896, 77, 172
-922, 92, 188
-937, 63, 253
-953, 23, 287
-1032, 54, 227
-1084, 155, 193
-1081, 212, 240
-1096, 181, 294
-1096, 181, 294
-1167, 37, 357
-1243, -45, 413
-1249, 0, 439
-1196, 88, 371
-1169, 122, 281
-1223, 100, 256
-1311, 63, 277
-1359, 70, 286
-1401, 77, 265
-1401, 77, 265
-1503, 61, 268
-1645, 40, 359
-1777, 30, 436
-1860, 35, 471
-1912, 32, 523
-1926, 20, 555
-1879, 43, 574
-1879, 43, 574
-1763, 94, 560
-1663, 114, 508
-1569, 121, 453
-1452, 137, 416
-1310, 151, 433
-1187, 215, 484
-1104, 248, 409
-1012, 238, 263
-920, 207, 174
-804, 200, 184
-804, 200, 184
-722, 200, 159
-638, 170, 73
-549, 118, -12
-458, 75, -35
-381, 44, 15
-,-,-
-647, -116, 83
-798, -133, -4
-781, -130, 11
-758, -101, 49
-831, -96, 22
-900, -84, 39
-950, -112, 150
-978, -132, 280
-978, -132, 280
-1022, -105, 318
-1080, -25, 233
-1101, 53, 196
-1137, 70, 264
-1205, 39, 361
-1319, 15, 435
-1372, 69, 417
-1356, 154, 375
-1343, 189, 409
-1401, 120, 426
-1401, 120, 426
-1464, 21, 434
-1466, 7, 396
-1432, 24, 350
-1440, 30, 329
-1515, 26, 343
-1578, 2, 339
-1628, -18, 349
-1628, -18, 349
-1679, -27, 388
-1698, -25, 447
-1691, -7, 480
-1628, 13, 469
-1540, 27, 439
-1446, 31, 375
-1352, 33, 321
-1281, 29, 322
-1210, 36, 318
-1210, 36, 318
-1148, 56, 252
-1099, 77, 187
-1060, 70, 166
-1000, 68, 226
-942, 105, 252
-873, 117, 212
-818, 65, 127
-818, 65, 127
-766, 3, 48
-709, -6, -13
-629, 19, -19
-560, 41, -12
-560, 41, -12
-547, 36, -11
-521, 32, -65
-469, 14, -85
-445, -31, -34
-457, -75, -2
-457, -75, -2
-,-,-
-499, 0, 73
-499, 0, 73
-561, 41, -212
-613, -127, -338
-659, -254, -167
-635, -181, -32
-672, -76, -84
-747, -81, -147
-832, -182, -32
-886, -276, 104
-922, -200, 68
-922, -200, 68
-930, -18, 13
-918, 71, 73
-983, -97, 186
-1090, -301, 248
-1193, -280, 190
-1189, -111, 131
-1127, 39, 132
-1127, 56, 235
-1127, 56, 235
-1216, -35, 321
-1326, -33, 272
-1345, 31, 245
-1357, 72, 290
-1452, 26, 320
-1640, 3, 291
-1783, 7, 350
-1783, 7, 350
-1912, -19, 413
-1997, -68, 486
-1998, -117, 591
-1998, -136, 632
-1998, -110, 618
-1975, -80, 536
-1820, -80, 451
-1656, -52, 368
-1505, -2, 324
-1345, 50, 278
-1204, 94, 179
-1090, 87, 73
-1090, 87, 73
-996, 76, 11
-866, 66, 52
-700, 59, 88
-528, 40, 86
-528, 40, 86
-371, 55, 55
-254, 83, 52
-154, 128, 49
-154, 128, 49
-155, 121, 66
-,-,-
-826, 149, 147
-845, 80, 111
-856, -20, 64
-839, -29, 81
-819, 61, 78
-819, 61, 78
-815, 148, 98
-826, 131, 176
-817, 23, 241
-851, -61, 249
-894, -50, 213
-894, -50, 213
-893, -15, 195
-866, 5, 171
-881, 7, 105
-915, -13, 50
-943, -83, 82
-943, -83, 82
-956, -146, 161
-973, -94, 171
-1030, 8, 130
-1114, -8, 180
-1218, -117, 254
-1313, -162, 278
-1380, -58, 289
-1419, 57, 343
-1474, 63, 399
-1474, 63, 399
-1589, 27, 412
-1693, 38, 439
-1805, 57, 518
-1935, 68, 600
-1976, 35, 647
-1960, -29, 598
-1915, -52, 573
-1818, -35, 581
-1818, -35, 581
-1696, -9, 538
-1582, 21, 474
-1469, 49, 447
-1343, 76, 399
-1207, 134, 285
-1069, 225, 160
-928, 276, 121
-823, 271, 181
-706, 264, 210
-706, 264, 210
-564, 256, 160
-442, 206, 88
-353, 100, 16
-318, 7, -28
-315, -5, -62
-315, -5, -62
-314, -8, -52
-,-,-
-811, 40, 45
-750, 47, 118
-753, -27, 113
-739, -1, 13
-739, -1, 13
-723, 53, -72
-695, 63, -45
-710, 17, 23
-710, 17, 23
-743, -63, 70
-795, -129, 69
-832, -109, -7
-816, -38, -28
-811, -31, 38
-883, -114, 124
-883, -114, 124
-1010, -178, 147
-1060, -122, 96
-1045, 11, 110
-1064, 65, 264
-1145, 55, 414
-1258, 51, 382
-1269, 116, 276
-1261, 172, 260
-1315, 161, 342
-1399, 143, 425
-1476, 163, 384
-1476, 163, 384
-1524, 189, 344
-1617, 157, 355
-1788, 157, 412
-1870, 155, 523
-1854, 115, 550
-1799, 62, 503
-1737, 50, 433
-1725, 98, 428
-1636, 152, 494
-1509, 198, 538
-1427, 202, 467
-1350, 185, 336
-1350, 185, 336
-1257, 188, 258
-1130, 171, 238
-1024, 143, 216
-935, 140, 135
-829, 175, 71
-690, 164, 23
-,-,-
-734, -103, 92
-755, 0, 119
-793, 43, 105
-836, 62, 129
-836, 62, 129
-883, 131, 142
-881, 144, 149
-929, 66, 121
-1009, -72, 143
-1064, -74, 198
-1063, 26, 166
-1052, 92, 156
-1052, 92, 202
-1085, 86, 202
-1153, 1, 324
-1197, -37, 416
-1208, 9, 397
-1206, 76, 335
-1234, 104, 349
-1304, 62, 404
-1410, 6, 433
-1410, 6, 433
-1487, -12, 417
-1559, 2, 448
-1649, 47, 479
-1699, 111, 532
-1771, 108, 534
-1792, 58, 519
-1776, 35, 555
-1776, 35, 555
-1740, 67, 548
-1661, 116, 531
-1572, 132, 485
-1472, 111, 456
-1386, 81, 413
-1276, 74, 361
-1150, 95, 358
-1047, 98, 310
-1047, 98, 310
-974, 81, 223
-894, 60, 147
-780, 52, 152
-656, 58, 175
-536, 44, 113
-536, 44, 113
-438, 38, 0
-368, 50, -81
-333, 56, -85
-339, 39, -52
-339, 39, -52
-366, 8, -50
-441, -47, -70
-537, -124, -45
-,-,-
-724, 33, 34
-790, 81, -3
-845, 10, -71
-845, 10, -71
-932, -113, -73
-995, -226, -26
-1010, -201, 54
-1013, -84, 78
-1051, 2, 106
-1128, -39, 259
-1246, -84, 353
-1291, -20, 319
-1237, 117, 304
-1237, 117, 304
-1217, 182, 326
-1253, 142, 413
-1323, 92, 429
-1338, 74, 413
-1298, 89, 398
-1279, 95, 397
-1292, 93, 415
-1300, 87, 430
-1324, 73, 416
-1324, 73, 416
-1374, 39, 408
-1440, 5, 400
-1519, -5, 452
-1576, -13, 489
-1621, -27, 492
-1634, -40, 485
-1610, -21, 493
-1547, 11, 504
-1547, 11, 504
-1475, 27, 481
-1398, 39, 420
-1308, 45, 357
-1233, 43, 309
-1184, 34, 256
-1084, 59, 193
-972, 81, 190
-972, 81, 190
-884, 88, 160
-779, 109, 71
-657, 139, 2
-556, 152, -56
-498, 119, -102
-498, 119, -102
-485, 73, -106
-473, 78, -70
-,-,-
-796, 50, 63
-754, 66, 24
-754, 66, 24
-782, 61, -59
-876, 40, -32
-955, -31, 89
-984, -98, 165
-984, -98, 165
-1024, -70, 157
-1072, -14, 121
-1095, -6, 164
-1131, -37, 268
-1174, -62, 330
-1177, -24, 328
-1120, 42, 318
-1075, 86, 320
-1084, 64, 372
-1084, 64, 372
-1139, 16, 388
-1181, 29, 363
-1168, 91, 326
-1174, 98, 351
-1231, 22, 439
-1300, -76, 498
-1325, -75, 494
-1273, 9, 441
-1273, 9, 441
-1286, 19, 447
-1382, -49, 464
-1451, -91, 470
-1484, -51, 466
-1534, -39, 466
-1606, -65, 478
-1643, -66, 494
-1624, -13, 497
-1588, 34, 497
-1588, 34, 497
-1511, 58, 484
-1422, 97, 420
-1293, 139, 365
-1166, 177, 345
-1091, 232, 271
-1019, 237, 192
-952, 223, 139
-905, 198, 124
-855, 185, 107
-855, 185, 107
-780, 165, 63
-717, 130, 2
-659, 98, -55
-590, 83, -90
-499, 86, -83
-499, 86, -83
-454, 82, -45
-,-,-
-728, -29, 48
-728, -29, 48
-735, -38, 78
-699, 52, 75
-668, 124, 2
-698, 102, -52
-698, 102, -52
-771, -5, -41
-833, -55, 4
-848, -10, 26
-870, 30, 42
-972, 10, 39
-972, 10, 39
-1076, -60, 95
-1151, -87, 150
-1163, -26, 216
-1207, 21, 311
-1269, 13, 416
-1339, -15, 483
-1370, 21, 424
-1370, 21, 424
-1313, 105, 366
-1314, 114, 404
-1346, 54, 464
-1346, 35, 454
-1290, 108, 383
-1267, 135, 344
-1369, 93, 417
-1498, 70, 494
-1498, 70, 494
-1552, 77, 487
-1580, 71, 470
-1626, 21, 467
-1639, -25, 473
-1630, -17, 460
-1612, 29, 457
-1555, 66, 466
-1469, 118, 450
-1374, 149, 411
-1374, 149, 411
-1282, 166, 415
-1207, 174, 389
-1109, 172, 284
-1031, 168, 189
-970, 140, 154
-897, 103, 131
-806, 94, 85
-726, 86, 51
-726, 86, 51
-673, 59, 22
-591, 68, -40
-485, 90, -73
-416, 94, -74
-416, 94, -74
-387, 74, -75
-377, 61, -62
-,-,-
-806, -32, -33
-832, -75, 51
-813, -79, 128
-820, 6, 103
-798, 81, 26
-810, 104, -22
-810, 104, -22
-848, 77, 32
-918, 8, 104
-998, 1, 82
-1026, 23, 59
-1026, 23, 59
-1052, 29, 114
-1091, 24, 196
-1121, 48, 229
-1140, 65, 202
-1116, 88, 198
-1135, 57, 254
-1135, 57, 254
-1180, 23, 338
-1226, 6, 375
-1209, 8, 344
-1177, 56, 277
-1172, 97, 240
-1197, 108, 282
-1292, 37, 339
-1292, 37, 339
-1406, -44, 344
-1493, -70, 366
-1579, -71, 414
-1643, -57, 458
-1704, -44, 480
-1750, -33, 498
-1744, 0, 501
-1716, 35, 507
-1640, 83, 484
-1640, 83, 484
-1547, 117, 445
-1472, 100, 405
-1385, 73, 352
-1247, 95, 289
-1102, 139, 256
-972, 150, 216
-849, 133, 134
-737, 134, 65
-737, 134, 65
-623, 135, 35
-559, 105, 39
-519, 61, 42
-467, 44, 29
-467, 44, 29
-432, 38, -9
-420, 14, -39
-,-,-
-765, 32, 30
-781, 44, 17
-857, 9, 3
-857, 9, 3
-934, 0, 38
-935, 7, 25
-952, 35, 26
-952, 35, 26
-997, 64, 58
-1047, 70, 102
-1079, 65, 139
-1093, 130, 188
-1125, 130, 259
-1125, 172, 259
-1163, 174, 312
-1167, 193, 316
-1198, 195, 322
-1240, 211, 354
-1262, 222, 396
-1242, 223, 378
-1193, 237, 350
-1216, 191, 403
-1277, 82, 460
-1301, 28, 457
-1274, 25, 426
-1274, 25, 426
-1269, 30, 372
-1311, 4, 385
-1381, -25, 412
-1415, -5, 417
-1460, 12, 400
-1528, -6, 400
-1576, -8, 425
-1576, -8, 425
-1586, 26, 436
-1587, 51, 441
-1563, 41, 419
-1509, 51, 350
-1407, 130, 296
-1312, 194, 272
-1250, 187, 288
-1213, 134, 290
-1139, 122, 277
-1021, 135, 285
-1021, 135, 285
-907, 137, 232
-816, 129, 144
-727, 102, 118
-627, 90, 108
-516, 87, 65
-419, 90, -5
-419, 90, -5
-350, 102, -59
-339, 97, -110
-356, 38, -108
-375, -18, -41
-,-,-
-900, 21, 76
-973, 52, 81
-981, 22, 75
-981, 22, 75
-1016, 28, 81
-1046, 40, 82
-1057, 33, 77
-1047, 29, 117
-1047, 29, 117
-1057, 48, 145
-1073, 70, 132
-1073, 63, 105
-1066, 36, 132
-1066, 25, 175
-1078, 34, 209
-1089, 68, 192
-1076, 99, 187
-1076, 99, 187
-1080, 77, 240
-1108, 61, 293
-1111, 96, 287
-1096, 148, 273
-1121, 155, 319
-1173, 130, 362
-1200, 121, 343
-1231, 104, 358
-1312, 45, 374
-1312, 45, 374
-1404, 11, 364
-1505, 13, 336
-1609, 16, 350
-1674, 25, 356
-1704, 45, 338
-1729, 60, 343
-1758, 72, 387
-1758, 72, 387
-1713, 107, 444
-1627, 170, 447
-1519, 220, 419
-1401, 235, 373
-1272, 226, 307
-1142, 212, 270
-1036, 204, 240
-920, 182, 187
-788, 150, 96
-651, 141, 6
-651, 141, 6
-535, 152, -42
-460, 137, -3
-403, 104, 21
-338, 65, 11
-338, 65, 11
-,-,-
-948, -19, -8
-962, -7, 11
-953, -4, 47
-938, 8, 41
-938, 8, 41
-936, 38, 26
-964, 30, 32
-1001, -22, 91
-1017, -42, 156
-1017, -42, 156
-996, -18, 179
-981, 39, 153
-978, 77, 128
-984, 91, 117
-992, 98, 132
-1002, 146, 189
-1002, 146, 189
-1012, 197, 232
-1032, 193, 258
-1067, 169, 242
-1098, 190, 224
-1090, 252, 249
-1086, 286, 286
-1149, 287, 287
-1235, 265, 283
-1320, 235, 307
-1409, 227, 317
-1521, 239, 337
-1651, 250, 355
-1763, 241, 366
-1842, 228, 378
-1842, 228, 378
-1887, 230, 399
-1869, 259, 437
-1810, 270, 481
-1708, 261, 467
-1579, 268, 422
-1415, 286, 360
-1235, 279, 296
-1053, 254, 255
-862, 223, 203
-679, 164, 125
-521, 118, 48
-521, 118, 48
-387, 94, 4
-285, 77, 7
-207, 29, 24
-207, 29, 24
-175, -64, -52
-183, -151, -165
-,-,-
-946, 45, 93
-946, 45, 93
-969, 19, 85
-994, 33, 94
-1001, 60, 87
-1001, 60, 87
-1003, 82, 61
-1007, 69, 94
-1028, 47, 138
-1051, 43, 171
-1044, 72, 191
-1027, 101, 180
-1027, 101, 180
-1017, 135, 147
-1020, 152, 171
-1026, 158, 238
-1033, 173, 264
-1044, 195, 254
-1055, 225, 223
-1041, 256, 238
-1053, 256, 301
-1094, 217, 346
-1153, 179, 345
-1185, 167, 340
-1195, 181, 350
-1251, 173, 388
-1348, 143, 401
-1348, 143, 401
-1423, 142, 404
-1493, 165, 403
-1592, 193, 412
-1706, 214, 420
-1801, 207, 422
-1851, 180, 476
-1863, 155, 506
-1818, 165, 497
-1684, 203, 467
-1500, 257, 443
-1286, 285, 400
-1084, 297, 366
-869, 255, 344
-869, 255, 344
-671, 206, 286
-480, 187, 193
-329, 180, 94
-238, 143, -2
-203, 46, -51
-,-,-
-920, -32, -1
-908, -16, 30
-908, -16, 30
-902, -21, 20
-893, 3, 21
-895, 55, 71
-887, 101, 115
-887, 101, 115
-869, 102, 111
-887, 96, 65
-922, 115, 45
-953, 137, 102
-992, 127, 127
-1026, 117, 120
-1026, 117, 120
-1034, 132, 113
-1028, 156, 141
-1049, 157, 183
-1067, 153, 179
-1056, 160, 159
-1028, 192, 174
-1015, 221, 221
-1040, 216, 234
-1047, 203, 224
-1053, 174, 223
-1082, 160, 223
-1126, 181, 208
-1192, 177, 197
-1283, 123, 227
-1283, 123, 227
-1420, 60, 252
-1540, 57, 262
-1669, 96, 285
-1801, 124, 396
-1928, 105, 469
-1996, 80, 500
-1976, 71, 519
-1876, 96, 526
-1740, 109, 504
-1740, 109, 504
-1576, 140, 407
-1354, 178, 323
-1137, 195, 286
-914, 203, 291
-697, 188, 284
-522, 131, 232
-356, 53, 125
-205, 0, 9
-205, 0, 9
-101, -10, -86
-56, -17, -150
-85, -77, -152
-166, -138, -169
-264, -145, -194
-414, -137, -179
-,-,-
-844, 141, 98
-766, 131, 44
-804, 86, 49
-804, 86, 49
-837, 51, 107
-858, 88, 77
-877, 150, 38
-892, 204, 72
-892, 204, 72
-913, 224, 169
-987, 178, 232
-1045, 155, 262
-1098, 166, 238
-1144, 118, 298
-1219, 79, 348
-1260, 88, 321
-1254, 93, 296
-1254, 93, 296
-1262, 80, 300
-1313, 37, 319
-1350, 0, 317
-1348, 12, 297
-1382, 35, 248
-1453, 26, 252
-1453, 26, 252
-1580, -27, 278
-1669, 3, 312
-1693, 92, 358
-1743, 138, 410
-1805, 151, 490
-1781, 176, 520
-1676, 204, 498
-1552, 202, 456
-1422, 193, 406
-1317, 171, 386
-1250, 136, 320
-1250, 136, 320
-1171, 104, 250
-1087, 84, 180
-991, 59, 142
-905, 43, 161
-845, 4, 149
-752, -74, 117
-752, -74, 117
-625, -105, 55
-485, -87, 22
-,-,-
-833, 99, 116
-811, -45, 126
-849, -114, 32
-874, -95, -56
-874, -95, -56
-844, -49, -37
-854, -24, 59
-928, -49, 122
-1014, -49, 121
-1010, 27, 140
-1006, 113, 233
-1097, 141, 335
-1231, 116, 379
-1231, 116, 379
-1295, 83, 358
-1294, 118, 379
-1303, 157, 448
-1350, 102, 467
-1418, 26, 473
-1463, -15, 481
-1556, -60, 493
-1761, -138, 526
-1835, -244, 524
-1787, -289, 521
-1678, -242, 488
-1627, -188, 450
-1638, -145, 476
-1604, -153, 532
-1520, -158, 543
-1415, -127, 489
-1313, -84, 420
-1249, -67, 368
-1188, -78, 350
-1103, -79, 346
-1103, -79, 346
-1006, -55, 288
-918, -64, 222
-797, -84, 145
-634, -77, 64
-447, -33, 0
-294, 24, -58
-294, 24, -58
-187, 84, -78
-,-,-
-868, -157, 94
-868, -157, 94
-905, -150, 130
-901, -125, 166
-888, -115, 204
-951, -121, 175
-944, -101, 207
-926, -120, 249
-938, -113, 252
-950, -96, 258
-955, -104, 292
-954, -126, 310
-917, -133, 310
-903, -89, 276
-903, -89, 276
-902, -94, 257
-888, -99, 285
-946, -98, 278
-948, -114, 205
-908, -61, 223
-854, -40, 288
-821, -82, 336
-821, -82, 336
-937, -80, 361
-1076, -54, 347
-1196, 1, 371
-1333, 35, 367
-1474, 59, 340
-1679, 121, 304
-1946, 183, 196
-1998, 185, 123
-1998, 151, 126
-1998, 151, 126
-1940, 106, 205
-1716, 88, 325
-1589, 82, 391
-1516, 87, 410
-1417, 51, 419
-1299, 16, 456
-1165, -6, 454
-1183, 31, 408
-1183, 31, 408
-1151, -9, 343
-1060, -47, 323
-972, -108, 255
-953, -35, 240
-902, -65, 174
-758, -98, 135
-610, -150, 132
-470, -160, 104
-423, -121, 140
-362, -109, 155
-362, -109, 155
-312, -117, 140
-316, -141, 102
-397, -95, 81
-445, -156, 78
-,-,-
-751, -228, 76
-907, -231, 61
-909, -212, 128
-932, -223, 163
-919, -221, 187
-925, -188, 241
-985, -134, 316
-1011, -117, 340
-961, -138, 356
-925, -129, 370
-968, -81, 364
-1034, -81, 318
-1034, -70, 318
-1090, -102, 281
-1060, -83, 311
-1009, -65, 336
-1015, -15, 337
-1079, 17, 306
-1096, 22, 313
-1008, 18, 346
-1008, 32, 333
-1092, 65, 289
-1113, 46, 234
-1113, 46, 234
-1029, 13, 241
-1001, 37, 249
-1052, 83, 260
-1114, 67, 243
-1200, 54, 237
-1373, 92, 200
-1407, 72, 184
-1407, 72, 184
-1379, 55, 290
-1411, 80, 363
-1642, 186, 274
-1763, 139, 183
-1712, 74, 141
-1669, 95, 170
-1692, 163, 213
-1759, 205, 213
-1704, 180, 197
-1704, 180, 197
-1563, 147, 214
-1413, 143, 268
-1336, 148, 289
-1209, 100, 315
-1129, 77, 337
-1102, 93, 371
-1000, 28, 390
-917, -18, 378
-924, -46, 326
-916, -83, 262
-916, -83, 262
-735, -105, 285
-636, -105, 273
-679, -79, 206
-633, -152, 146
-575, -179, 136
-533, -191, 90
-621, -177, 0
-594, -209, -44
-550, -205, 0
-550, -205, 0
-570, -227, -28
-643, -233, -92
-669, -235, -114
-637, -209, -85
-672, -197, -68
-622, -248, -74
-572, -213, -40
-,-,-
-787, -165, 292
-757, -197, 293
-714, -166, 326
-766, -113, 357
-780, -73, 388
-773, -89, 401
-744, -90, 473
-744, -90, 473
-788, -45, 501
-873, -21, 458
-948, 14, 410
-957, 1, 389
-896, -18, 387
-897, -14, 360
-897, -14, 360
-917, -28, 268
-1014, 32, 256
-1013, -20, 227
-950, -91, 169
-888, -31, 262
-927, 37, 322
-1014, 58, 280
-1014, 58, 280
-1045, 33, 250
-1017, 47, 333
-1052, 96, 431
-1192, 145, 445
-1280, 143, 422
-1295, 133, 434
-1352, 175, 468
-1450, 197, 444
-1546, 217, 390
-1630, 219, 342
-1630, 219, 342
-1649, 192, 316
-1660, 204, 353
-1621, 196, 371
-1609, 215, 393
-1562, 199, 376
-1514, 172, 351
-1434, 165, 344
-1334, 181, 371
-1249, 169, 393
-1212, 141, 358
-1154, 110, 334
-1122, 123, 327
-1066, 109, 335
-1066, 109, 335
-965, 66, 341
-907, -1, 304
-865, -20, 289
-935, 8, 284
-899, -43, 271
-853, -76, 278
-853, -76, 278
-799, -88, 282
-875, -41, 289
-859, -75, 260
-806, -101, 230
-699, -146, 207
-713, -122, 199
-738, -93, 150
-627, -116, 149
-536, -167, 119
-490, -146, 119
-490, -146, 119
-565, -123, 55
-547, -134, 23
-547, -168, 4
-542, -160, 31
-626, -126, 49
-698, -152, 45
-,-,-
-837, -118, 225
-899, -88, 192
-899, -78, 244
-912, -54, 316
-890, -15, 374
-890, -15, 374
-885, -9, 385
-895, 24, 429
-987, 91, 505
-1014, 118, 517
-1002, 113, 488
-931, 83, 495
-920, 117, 516
-920, 117, 516
-927, 115, 448
-923, 108, 347
-826, 111, 373
-850, 143, 447
-920, 166, 408
-982, 169, 323
-1037, 170, 271
-1037, 170, 271
-1005, 140, 309
-1068, 160, 329
-1200, 234, 325
-1318, 218, 296
-1390, 222, 329
-1535, 253, 358
-1660, 270, 375
-1764, 294, 400
-1870, 323, 405
-1902, 346, 437
-1887, 369, 466
-1789, 362, 486
-1661, 348, 474
-1562, 340, 457
-1562, 340, 457
-1425, 307, 455
-1323, 279, 440
-1192, 227, 426
-1100, 187, 414
-1041, 149, 385
-947, 101, 368
-843, 31, 354
-751, 24, 347
-889, 96, 322
-889, 96, 322
-753, 2, 301
-637, -23, 353
-602, -86, 318
-600, -84, 303
-650, -82, 244
-650, -82, 244
-542, -129, 215
-436, -171, 193
-346, -214, 158
-275, -241, 113
-294, -189, 59
-291, -164, 55
-225, -201, 96
-386, -199, 146
-589, -194, 132
-,-,-
-826, -182, 224
-744, -160, 248
-704, -147, 273
-686, -120, 293
-720, -124, 331
-720, -124, 331
-788, -78, 332
-811, -39, 334
-763, -49, 383
-693, -45, 454
-751, 15, 496
-854, 44, 457
-839, 19, 443
-839, 19, 443
-847, 28, 467
-879, 46, 479
-926, 94, 465
-1013, 73, 417
-1009, 77, 424
-1009, 77, 424
-981, 110, 435
-1019, 122, 459
-1044, 132, 490
-1105, 173, 482
-1180, 211, 424
-1135, 174, 349
-1041, 159, 390
-994, 168, 431
-1048, 196, 404
-1078, 198, 363
-1074, 183, 374
-1074, 183, 374
-1126, 183, 384
-1208, 203, 370
-1275, 206, 363
-1387, 242, 376
-1537, 249, 354
-1629, 259, 361
-1702, 291, 402
-1731, 305, 443
-1722, 325, 495
-1670, 336, 525
-1557, 321, 537
-1414, 315, 548
-1314, 306, 540
-1183, 260, 526
-1183, 260, 526
-1076, 216, 486
-972, 159, 442
-870, 96, 395
-836, 62, 342
-852, 61, 318
-811, 35, 322
-811, 35, 322
-759, -7, 325
-723, -34, 320
-816, 7, 291
-850, -13, 283
-813, -36, 306
-798, -66, 263
-798, -66, 263
-786, -64, 230
-852, -7, 239
-772, -17, 245
-714, -26, 233
-639, -64, 193
-646, -22, 195
-646, -22, 195
-650, -23, 178
-608, -29, 165
-632, -75, 146
-,-,-
-750, -136, 241
-752, -202, 215
-767, -165, 230
-815, -145, 220
-878, -66, 260
-948, -39, 258
-944, -41, 290
-935, -9, 346
-935, -9, 346
-980, 27, 374
-1035, 57, 397
-1094, 81, 388
-1125, 74, 324
-1046, 78, 323
-1011, 102, 359
-1011, 102, 359
-1086, 141, 366
-1133, 142, 293
-1065, 112, 218
-936, 77, 229
-918, 82, 279
-1077, 111, 257
-1213, 107, 178
-1244, 54, 145
-1232, 61, 215
-1232, 61, 215
-1308, 117, 321
-1492, 143, 313
-1637, 145, 280
-1778, 162, 258
-1814, 190, 300
-1799, 191, 327
-1737, 182, 343
-1659, 163, 334
-1584, 166, 321
-1509, 159, 298
-1387, 137, 306
-1239, 107, 323
-1155, 77, 306
-1155, 77, 306
-1051, 38, 289
-997, 40, 277
-995, 57, 269
-928, 7, 258
-888, -47, 231
-888, -47, 231
-869, -53, 221
-899, -30, 229
-912, -26, 237
-883, -64, 227
-856, -74, 229
-883, -59, 202
-888, -57, 188
-888, -57, 188
-826, -90, 178
-771, -122, 149
-675, -165, 93
-565, -201, 41
-530, -197, -12
-545, -155, 0
-505, -182, 3
-505, -182, 3
-510, -235, -4
-,-,-
-750, -199, 196
-727, -217, 204
-802, -158, 233
-882, -181, 205
-910, -217, 202
-958, -194, 176
-988, -160, 189
-942, -152, 240
-882, -151, 314
-898, -126, 373
-999, -52, 416
-1052, -26, 408
-1052, -26, 408
-1026, -28, 426
-982, -30, 485
-1046, 14, 521
-1179, 65, 478
-1208, 74, 414
-1179, 54, 377
-1134, 63, 424
-1128, 72, 434
-1128, 72, 434
-1122, 72, 397
-1082, 88, 383
-1040, 114, 439
-1078, 155, 496
-1172, 168, 492
-1199, 157, 461
-1251, 175, 464
-1355, 187, 472
-1458, 173, 459
-1503, 164, 457
-1542, 192, 484
-1542, 192, 484
-1538, 196, 500
-1509, 183, 498
-1469, 179, 498
-1429, 184, 502
-1379, 177, 488
-1287, 144, 465
-1222, 115, 447
-1162, 104, 439
-1111, 97, 444
-1046, 63, 428
-993, 34, 409
-993, 34, 409
-947, 13, 390
-924, -11, 365
-898, -25, 353
-912, -22, 354
-926, -34, 336
-886, -69, 308
-886, -69, 308
-821, -86, 316
-811, -98, 284
-772, -131, 254
-757, -158, 215
-709, -186, 186
-657, -208, 166
-634, -226, 132
-675, -188, 124
-653, -203, 93
-611, -227, 63
-611, -227, 63
-589, -241, 39
-627, -243, 43
-698, -213, 48
-,-,-
-730, -233, 169
-790, -185, 195
-876, -134, 228
-876, -134, 228
-947, -142, 267
-908, -126, 308
-932, -115, 324
-969, -80, 326
-939, -55, 337
-910, -82, 380
-923, -45, 447
-930, -17, 477
-947, -46, 409
-947, -46, 409
-951, -44, 394
